,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,7.400000095367432,3.700000047683716,0.0,1,0,0.0,-14.0,0.0,-0.17402517795562744,-0.08701258897781372,1,3,19,19,0,1,16,3
1,8.0,3.299999952316284,0.0,1,1,-4.5,-14.0,0.0,-0.18682296574115753,-0.07706447690725327,1,3,20,19,9,3,16,3
2,8.399999618530273,3.700000047683716,0.0,1,2,-1.5,-14.0,0.0,-0.18279922008514404,-0.0805187076330185,1,3,19,19,11,3,16,3
3,7.800000190734863,5.5,0.0,1,3,-0.5,-14.0,0.0,-0.143601194024086,-0.10125724226236343,1,3,19,19,0,1,17,3
4,7.800000190734863,5.5,0.0,1,4,0.5,-14.0,0.0,-0.143601194024086,-0.10125724226236343,1,3,19,19,0,1,17,3
5,8.600000381469727,5.699999809265137,0.0,1,5,-2.0,-14.0,0.0,-0.14974267780780792,-0.09924804419279099,1,3,19,19,0,1,17,3
6,7.400000095367432,7.900000095367432,0.0,3,6,-3.5,-13.75,0.0,0.0184475090354681,0.01969396322965622,1,3,19,19,0,1,18,3
7,11.399999618530273,-4.099999904632568,0.0,3,7,0.0,-14.0,0.0,-0.20201100409030914,0.07265307754278183,1,3,19,19,0,1,16,3
8,9.399999618530273,7.900000095367432,0.0,1,8,-3.5,-13.75,0.0,0.021490219980478287,0.01806093007326126,1,3,19,19,0,1,17,3
9,11.0,7.900000095367432,0.0,1,9,-4.5,-13.75,0.0,0.023196395486593246,0.01665922999382019,1,3,19,19,9,3,17,3
10,11.600000381469727,7.900000095367432,0.0,1,10,-3.5,-14.0,0.0,-0.14708101749420166,-0.10016724467277527,1,3,19,19,0,1,17,3
11,19.0,3.9000000953674316,0.0,1,11,-2.5,-14.0,0.0,-0.21222743391990662,-0.043562475591897964,1,3,20,19,11,3,16,3
12,20.399999618530273,1.100000023841858,0.0,0,12,16.0,-0.25,0.0,13.487746238708496,0.7272804379463196,1,3,19,19,0,1,16,3
13,19.600000381469727,4.099999904632568,0.0,1,13,2.5,-14.0,0.0,-0.211850106716156,-0.044315584003925323,1,3,19,19,0,1,16,3
14,18.399999618530273,-8.5,0.0,1,14,2.5,-13.75,0.0,0.016973914578557014,-0.007841209881007671,1,3,20,19,0,1,16,3
15,19.200000762939453,7.5,0.0,1,15,3.0,-14.0,0.0,-0.18990501761436462,-0.07418164610862732,1,3,20,19,0,1,16,3
16,21.600000381469727,0.699999988079071,0.0,0,16,10.0,-0.25,0.0,13.512506484985352,0.4379052519798279,1,3,19,19,11,3,16,3
17,20.200000762939453,7.900000095367432,0.0,1,17,-4.0,-14.0,0.0,-0.18984003365039825,-0.07424437254667282,1,3,20,19,11,3,16,3
18,22.0,1.5,0.0,1,18,-3.0,-13.75,-0.25,0.010046420618891716,0.0006849832716397941,1,3,19,19,0,1,16,3
19,23.600000381469727,4.900000095367432,0.0,3,19,-3.0,-14.0,-0.25,-0.2617623209953308,-0.05434895679354668,1,3,19,19,4,3,16,3
20,20.600000381469727,-14.899999618530273,0.0,2,20,1.5,-26.5,0.0,-8.35932731628418,6.046308994293213,1,3,19,19,0,1,17,3
21,21.399999618530273,-14.699999809265137,0.0,2,21,-4.0,-26.5,0.0,-8.650440216064453,5.942124366760254,1,3,20,19,4,3,17,3
22,19.399999618530273,-20.100000381469727,0.0,2,22,-2.0,-16.5,0.0,-1.319765329360962,1.3673858642578125,1,1,20,20,16,1,18,3
23,29.399999618530273,5.900000095367432,0.0,3,23,-4.5,-14.0,-0.25,-0.26088947057724,-0.05235536769032478,1,3,19,19,4,3,16,3
24,28.0,-22.700000762939453,0.0,2,24,1.0,-15.5,0.0,-1.0461301803588867,0.8481126427650452,1,3,19,19,0,1,17,3
25,19.0,-32.5,0.0,1,25,21.0,-13.25,0.0,0.1286809891462326,-0.22011218965053558,1,3,19,19,0,1,19,3
26,31.600000381469727,-22.299999237060547,0.0,2,26,-4.5,-15.5,0.0,-1.1564780473709106,0.8161220550537109,1,3,20,20,9,3,17,3
27,30.0,-24.899999618530273,0.0,2,27,-3.0,-15.5,0.0,-1.0266714096069336,0.8521372675895691,1,3,20,20,4,3,18,3
28,29.600000381469727,-26.299999237060547,0.0,1,28,4.0,-14.0,0.0,-0.13113945722579956,0.11651918292045593,1,3,19,19,0,1,17,3
29,35.0,-21.700000762939453,0.0,2,29,-4.5,-15.5,0.0,-1.2506167888641357,0.7753823399543762,1,3,20,20,4,3,17,3
30,39.20000076293945,-13.300000190734863,0.0,2,30,7.5,-26.0,0.0,-10.965588569641113,3.7204673290252686,1,3,19,19,0,1,16,3
31,36.400001525878906,-21.5,0.0,2,31,1.0,-15.5,0.0,-1.283281922340393,0.7579824328422546,1,3,19,19,0,1,17,3
32,40.599998474121094,-13.100000381469727,0.0,2,32,-3.0,-26.0,0.0,-11.074703216552734,3.5733649730682373,1,3,19,19,4,3,16,3
33,43.20000076293945,7.699999809265137,0.0,1,33,1.5,-14.0,-0.25,-0.2578697204589844,-0.04596288502216339,1,3,19,19,0,1,16,3
34,44.599998474121094,8.300000190734863,0.0,1,34,8.5,-14.0,-0.25,-0.25896209478378296,-0.048192501068115234,1,3,19,19,11,3,16,3
35,45.20000076293945,8.5,0.0,1,35,8.5,-14.0,-0.25,-0.25922778248786926,-0.04874859005212784,1,3,19,19,0,1,16,3
36,34.20000076293945,-32.29999923706055,0.0,1,36,13.5,-13.75,-0.25,0.13253509998321533,-0.12517203390598297,1,3,19,19,0,1,17,3
37,46.20000076293945,8.899999618530273,0.0,1,37,2.5,-14.0,-0.25,-0.25984108448028564,-0.050055962055921555,1,3,19,20,11,3,16,3
38,34.0,-34.5,0.0,1,38,10.0,-13.75,-0.25,0.1317736804485321,-0.1337115317583084,1,3,20,20,0,1,18,3
39,46.0,-23.700000762939453,0.0,3,39,-2.0,-14.0,-0.25,-0.08001692593097687,0.041226115077733994,1,3,20,20,4,3,17,3
40,54.20000076293945,-8.699999809265137,0.0,2,40,7.5,-24.25,0.0,-10.21255111694336,1.6392840147018433,1,3,19,20,0,1,16,3
41,50.20000076293945,-25.700000762939453,0.0,1,41,-3.5,-14.0,-0.25,-0.0808439627289772,0.04138824716210365,1,3,20,21,4,3,17,3
42,51.20000076293945,-25.899999618530273,0.0,1,42,-4.0,-14.0,-0.25,-0.08239568769931793,0.04168063402175903,1,3,20,21,9,3,17,3
