,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,2.5999999046325684,4.699999809265137,0.0,4,0,2.5,0.0,0.0,0.8653758764266968,1.564333200454712,1,0,0,0,7,6,0,0
1,2.5999999046325684,-4.699999809265137,0.0,4,1,2.5,0.0,0.0,0.8597111105918884,-1.5540930032730103,1,0,0,0,7,6,0,0
2,6.199999809265137,-4.5,0.0,1,2,0.5,-3.5,0.5,-0.12224018573760986,0.08872271329164505,1,3,19,19,0,1,17,3
3,6.199999809265137,-5.5,0.0,1,3,-2.5,-3.5,0.5,-0.15017804503440857,0.13322247564792633,1,3,19,19,0,1,17,3
4,6.0,-5.900000095367432,0.0,1,4,-0.5,-3.5,0.5,-0.16122552752494812,0.15853844583034515,1,3,19,19,0,1,17,3
5,7.599999904632568,-4.5,0.0,1,5,-0.5,-3.5,0.5,-0.08802938461303711,0.05212265998125076,1,3,19,19,0,1,17,3
6,4.0,9.100000381469727,0.0,4,6,8.5,0.0,0.0,0.5985358953475952,1.3616693019866943,1,0,0,0,7,6,0,0
7,5.199999809265137,-8.5,0.0,1,7,2.5,-2.5,0.0,0.3186819851398468,-0.5209224820137024,1,3,19,20,0,1,18,3
8,6.599999904632568,8.300000190734863,0.0,1,8,-1.0,-4.0,0.5,0.1233074888586998,0.155068501830101,1,3,20,20,10,3,18,3
9,7.400000095367432,8.100000381469727,0.0,1,9,0.0,-4.0,0.5,0.10724435746669769,0.11738909780979156,1,3,19,19,0,1,17,3
10,10.0,-4.5,0.0,1,10,2.5,-3.5,0.5,-0.03899235650897026,0.017546560615301132,1,3,19,19,0,1,16,3
11,10.399999618530273,-5.900000095367432,0.0,1,11,-3.5,-3.5,0.5,-0.08043846487998962,0.04563336446881294,1,3,19,19,0,1,16,3
12,11.800000190734863,-6.099999904632568,0.0,1,12,4.5,-3.5,0.75,-0.16575250029563904,0.0856856107711792,1,3,19,19,0,1,16,3
13,8.600000381469727,-10.699999809265137,0.0,1,13,12.5,-3.25,0.5,-0.07821487635374069,0.09731384366750717,1,3,19,19,10,3,18,3
14,12.600000381469727,5.900000095367432,0.0,3,14,-3.5,-4.0,0.75,0.029068656265735626,0.013611513189971447,1,3,19,19,0,1,16,3
15,9.800000190734863,-10.699999809265137,0.0,1,15,20.0,-3.25,0.5,-0.055699121206998825,0.06081433966755867,1,3,19,19,0,1,17,3
16,11.0,-10.699999809265137,0.0,1,16,5.0,-3.25,0.75,-0.15667955577373505,0.1524064689874649,1,3,19,19,0,1,17,3
17,6.800000190734863,-14.300000190734863,0.0,4,17,25.0,0.0,0.0,0.6762844920158386,-1.4221863746643066,1,0,0,0,7,6,0,0
18,15.0,6.699999809265137,0.0,3,18,6.5,-3.5,0.75,0.4327661097049713,0.193302184343338,1,3,19,19,10,3,16,3
19,7.599999904632568,-15.699999809265137,0.0,4,19,12.0,0.0,0.0,0.6962157487869263,-1.4382351636886597,1,0,0,0,7,6,0,0
20,15.199999809265137,-8.5,0.0,1,20,2.0,-3.5,0.75,-0.1843709498643875,0.1031021699309349,1,3,19,19,0,1,16,3
21,17.600000381469727,6.300000190734863,0.0,1,21,14.0,-4.0,1.0,0.036759138107299805,0.0131581025198102,1,3,19,19,0,1,16,3
22,16.600000381469727,8.899999618530273,0.0,1,22,3.5,-4.25,1.0,-0.022641241550445557,-0.012138978578150272,1,3,19,19,9,3,16,3
23,9.399999618530273,-16.5,0.0,4,23,11.0,0.0,0.0,0.8991060853004456,-1.5782182216644287,1,0,0,0,7,6,0,0
24,16.799999237060547,-10.300000190734863,0.0,1,24,3.5,-3.25,1.0,-0.13523994386196136,0.08291497081518173,1,3,19,19,16,1,17,3
25,13.600000381469727,-14.699999809265137,0.0,3,25,-3.5,-3.0,0.75,-0.06307638436555862,0.06817814707756042,1,3,20,20,0,1,17,3
26,18.399999618530273,7.300000190734863,0.0,1,26,1.0,-4.0,1.0,0.06956366449594498,0.027598626911640167,1,3,19,19,11,3,16,3
27,16.0,-12.699999809265137,0.0,1,27,5.5,-3.25,0.75,-0.10398514568805695,0.08253821730613708,1,3,19,19,0,1,17,3
28,20.200000762939453,8.899999618530273,0.0,1,28,10.0,-4.0,1.0,0.10439546406269073,0.04599601775407791,1,3,19,19,0,1,16,3
29,15.600000381469727,15.899999618530273,0.0,3,29,-4.0,-4.5,0.75,-0.023366805166006088,-0.023816164582967758,1,3,19,19,4,3,17,3
30,21.200000762939453,9.5,0.0,1,30,-0.5,-4.0,1.0,0.11011818796396255,0.04934541508555412,1,3,19,19,11,3,16,3
31,23.600000381469727,-4.300000190734863,0.0,5,31,13.5,-4.25,0.0,-0.551779568195343,0.10053610801696777,1,3,19,19,0,1,16,3
32,24.600000381469727,-1.2999999523162842,0.0,6,32,9.0,-5.25,0.0,-1.5648627281188965,0.08269599825143814,1,3,19,19,0,1,16,3
33,24.399999618530273,-5.099999904632568,0.0,5,33,2.5,-4.25,0.0,-0.5464056730270386,0.11420773714780807,1,3,19,19,0,1,16,3
34,25.0,-2.0999999046325684,0.0,6,34,1.0,-5.0,0.0,-1.3101962804794312,0.11005648970603943,1,3,19,19,0,1,16,3
35,24.799999237060547,-4.699999809265137,0.0,5,35,0.0,-4.25,0.0,-0.5503788590431213,0.10430566966533661,1,3,19,19,11,3,16,3
36,9.199999809265137,24.5,0.0,4,36,15.0,0.0,0.0,0.4571206867694855,1.2173320055007935,1,0,0,0,7,6,0,0
