,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,6.199999809265137,-3.0999999046325684,0.0,7,0,-3.5,0.0,0.0,-0.0012647970579564571,0.0006323985289782286,1,3,19,19,0,1,16,3
1,5.400000095367432,-6.300000190734863,0.0,0,1,0.0,1.0,0.0,0.4219750463962555,-0.4923042058944702,1,3,19,19,10,3,18,3
2,7.199999809265137,-4.699999809265137,0.0,7,2,-5.0,0.75,0.0,0.5244585871696472,-0.3423549234867096,1,3,19,19,0,1,17,3
3,19.600000381469727,-4.5,0.0,1,3,-1.5,0.0,0.0,-0.0006969215464778244,0.00016000749019440264,1,3,19,19,0,1,16,3
4,18.799999237060547,12.5,0.0,1,4,1.0,0.0,0.0,0.0014349098782986403,0.000954062445089221,1,3,19,19,0,1,17,3
5,21.399999618530273,-9.699999809265137,0.0,1,5,-2.0,0.0,0.0,-0.0011900644749403,0.0005394217441789806,1,3,19,19,0,1,16,3
6,28.799999237060547,22.899999618530273,0.0,1,6,2.5,0.0,0.0,0.0015177802415564656,0.0012068459764122963,1,3,19,19,0,1,17,3
7,38.599998474121094,1.100000023841858,0.0,1,7,16.5,0.0,0.0,7.501751679228619e-05,2.1378050405473914e-06,1,3,19,19,0,1,16,3
8,38.599998474121094,-11.300000190734863,0.0,1,8,6.5,0.0,0.0,-0.0008580225403420627,0.00025118276244029403,1,3,19,19,0,1,16,3
9,35.400001525878906,24.299999237060547,0.0,1,9,9.0,0.0,0.0,0.0014524045400321484,0.000996989430859685,1,3,19,19,0,1,17,3
10,43.400001525878906,12.300000190734863,0.0,7,10,13.0,0.0,0.0,0.0008088899776339531,0.00022924761287868023,1,3,19,19,0,1,16,3
11,41.400001525878906,-20.299999237060547,0.0,3,11,6.0,0.0,0.0,-0.0012501459568738937,0.0006129941903054714,1,3,19,19,11,3,16,3
12,46.400001525878906,-2.299999952316284,0.0,1,12,1.0,0.0,0.0,-0.00016913113358896226,8.383654858334921e-06,1,3,19,19,0,1,16,3
13,47.0,2.0999999046325684,0.0,1,13,4.0,0.0,0.0,0.00012553948909044266,5.609210802504094e-06,1,3,19,19,0,1,16,3
14,47.0,10.100000381469727,0.0,1,14,12.0,0.0,0.0,0.0006300649256445467,0.00013539694191422313,1,3,19,19,0,1,16,3
15,46.0,16.100000381469727,0.0,7,15,12.5,0.0,0.0,0.00096438656328246,0.00033753528259694576,1,3,19,19,0,1,16,3
16,50.0,2.0999999046325684,0.0,1,16,4.5,0.0,0.0,0.00011718281893990934,4.9216787374462e-06,1,3,19,19,0,1,16,3
17,39.20000076293945,-32.5,0.0,3,17,8.5,0.0,0.0,-0.0015480786096304655,0.0012834834633395076,1,3,19,19,11,3,17,3
