,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,7.800000190734863,3.700000047683716,0.0,1,0,3.5,-9.0,-0.25,-0.1830517053604126,-0.08683221787214279,1,3,19,19,9,3,16,3
1,8.0,3.299999952316284,0.0,1,1,0.0,-9.0,-0.25,-0.17784519493579865,-0.07336114346981049,1,3,19,19,9,3,16,3
2,8.600000381469727,4.099999904632568,0.0,1,2,-3.0,-9.0,-0.25,-0.1832197606563568,-0.08734894543886185,1,3,19,19,11,3,16,3
3,8.199999809265137,5.300000190734863,0.0,1,3,3.5,-9.25,-0.25,-0.3661389648914337,-0.23665079474449158,1,3,19,19,0,1,17,3
4,9.199999809265137,4.900000095367432,0.0,1,4,-1.5,-9.0,-0.25,-0.18652227520942688,-0.09934338927268982,1,3,19,19,16,1,16,3
5,9.600000381469727,4.300000190734863,0.0,1,5,0.0,-9.0,-0.25,-0.181024968624115,-0.08108410239219666,1,3,19,19,0,1,16,3
6,10.800000190734863,4.5,0.0,1,6,8.0,-9.0,-0.25,-0.17824788391590118,-0.07426994293928146,1,3,19,19,0,1,16,3
7,11.199999809265137,3.5,0.0,1,7,2.5,-9.0,-0.25,-0.16583122313022614,-0.05182226002216339,1,3,19,19,9,3,16,3
8,10.0,-6.900000095367432,0.0,1,8,5.5,-9.25,-0.25,-0.11554637551307678,0.07972700148820877,1,3,19,19,0,1,17,3
9,10.199999809265137,-8.300000190734863,0.0,1,9,-3.0,-9.25,-0.25,-0.0831986665725708,0.06770088523626328,1,3,19,19,0,1,17,3
10,11.199999809265137,-7.099999904632568,0.0,1,10,1.5,-9.25,-0.25,-0.13209691643714905,0.08374001085758209,1,3,19,19,11,3,17,3
11,13.199999809265137,4.5,0.0,1,11,0.5,-8.75,-0.25,0.05425861105322838,0.018497252836823463,1,3,19,19,0,1,16,3
12,12.399999618530273,-6.900000095367432,0.0,1,12,1.0,-9.25,-0.25,-0.15682923793792725,0.08726789057254791,1,3,20,19,0,1,17,3
13,14.0,2.9000000953674316,0.0,1,13,4.0,-9.0,-0.25,-0.14818814396858215,-0.030696114525198936,1,3,19,19,0,1,16,3
14,14.0,5.5,0.0,1,14,9.5,-8.75,-0.25,0.040729425847530365,0.016000846400856972,1,3,19,19,0,1,16,3
15,13.800000190734863,-7.300000190734863,0.0,1,15,5.0,-9.25,-0.25,-0.16607967019081116,0.08785373717546463,1,3,19,19,0,1,16,3
16,15.600000381469727,4.699999809265137,0.0,1,16,18.0,-9.0,-0.25,-0.16419582068920135,-0.049469251185655594,1,3,19,19,0,1,16,3
17,16.0,5.900000095367432,0.0,1,17,4.0,-8.75,-0.25,0.046922363340854645,0.0173026230186224,1,3,20,19,11,3,16,3
18,17.0,4.300000190734863,0.0,1,18,4.0,-9.0,-0.25,-0.15648022294044495,-0.039580292999744415,1,3,19,19,0,1,16,3
19,16.600000381469727,6.5,0.0,1,19,9.5,-9.0,-0.25,-0.17570753395557404,-0.0688011422753334,1,3,19,19,0,1,16,3
20,13.600000381469727,12.100000381469727,0.0,1,20,-1.0,-9.0,-0.25,-0.1856304556131363,-0.1651565283536911,1,3,20,20,0,1,17,3
21,14.0,11.899999618530273,0.0,1,21,-2.0,-8.75,-0.25,-0.04192429035902023,-0.03563564643263817,1,3,20,20,0,1,17,3
22,16.399999618530273,-8.699999809265137,0.0,3,22,-2.0,-9.25,-0.25,-0.1655668467283249,0.08783118426799774,1,3,20,19,9,3,16,3
23,19.200000762939453,6.5,0.0,1,23,19.0,-9.0,-0.25,-0.16940253973007202,-0.05734981968998909,1,3,19,19,0,1,16,3
24,20.799999237060547,6.099999904632568,0.0,3,24,12.0,-9.0,-0.5,-0.23050332069396973,-0.06759954243898392,1,3,19,19,0,1,16,3
25,17.600000381469727,13.100000381469727,0.0,1,25,1.0,-9.0,-0.25,-0.18960672616958618,-0.14112772047519684,1,3,19,19,0,1,17,3
26,18.399999618530273,12.699999809265137,0.0,1,26,-2.5,-9.0,-0.25,-0.19001643359661102,-0.13115262985229492,1,3,20,20,0,1,17,3
27,22.0,-7.699999809265137,0.0,1,27,7.0,-9.25,-0.5,-0.15299345552921295,0.053547706454992294,1,3,19,19,0,1,16,3
28,22.399999618530273,6.5,0.0,1,28,12.5,-9.0,-0.5,-0.2294294834136963,-0.06657551974058151,1,3,19,19,9,3,16,3
29,23.600000381469727,-7.699999809265137,0.0,1,29,11.5,-9.25,-0.5,-0.16616755723953247,0.0542156808078289,1,3,19,19,0,1,16,3
30,16.799999237060547,18.700000762939453,0.0,3,30,-0.5,-9.0,-0.25,-0.17455898225307465,-0.1943008005619049,1,3,20,20,16,1,18,3
31,24.200000762939453,6.5,0.0,1,31,9.0,-9.0,-0.5,-0.22172705829143524,-0.05955478921532631,1,3,19,19,11,3,16,3
32,25.0,-7.699999809265137,0.0,1,32,-2.5,-9.25,-0.5,-0.1764501929283142,0.054346658289432526,1,3,19,19,11,3,16,3
33,17.600000381469727,20.299999237060547,0.0,1,33,3.5,-8.5,-0.25,0.04233332350850105,0.0488276369869709,1,3,19,19,0,1,18,3
34,26.600000381469727,-7.900000095367432,0.0,1,34,4.0,-9.25,-0.5,-0.18269793689250946,0.05425991863012314,1,3,19,19,0,1,16,3
35,19.0,20.700000762939453,0.0,1,35,4.0,-8.5,-0.25,0.05273378640413284,0.05745207518339157,1,3,20,20,0,1,18,3
36,14.0,24.700000762939453,0.0,4,36,10.0,0.0,0.0,2.1592600345611572,3.809551477432251,1,0,0,0,7,6,0,0
37,27.600000381469727,-7.699999809265137,0.0,1,37,3.0,-9.25,-0.5,-0.1929894983768463,0.05384127050638199,1,3,19,19,9,3,16,3
38,16.0,24.100000381469727,0.0,1,38,10.5,-8.25,-0.25,0.0785076916217804,0.1182522103190422,1,3,20,20,0,1,19,3
39,17.0,25.5,0.0,3,39,10.0,-8.25,-0.25,0.07946290820837021,0.11919437348842621,1,3,20,20,0,1,19,3
40,29.399999618530273,-7.900000095367432,0.0,3,40,7.0,-9.25,-0.5,-0.1988990604877472,0.053445667028427124,1,3,19,19,11,3,16,3
41,31.0,-5.099999904632568,0.0,1,41,14.0,-9.0,-0.5,-0.01604965701699257,0.0026404273230582476,1,3,19,19,0,1,16,3
42,30.399999618530273,-9.899999618530273,0.0,3,42,9.5,-9.25,-0.5,-0.16651013493537903,0.054225336760282516,1,3,19,19,0,1,16,3
43,30.600000381469727,9.5,0.0,3,43,4.0,-8.75,-0.5,-0.008306720294058323,-0.0025788836646825075,1,3,20,19,0,1,16,3
44,32.0,-6.699999809265137,0.0,1,44,5.0,-9.0,-0.5,0.006161754950881004,-0.0012901173904538155,1,3,19,19,11,3,16,3
45,33.400001525878906,1.899999976158142,0.0,0,45,29.5,-4.0,0.0,4.88306188583374,0.2777789533138275,1,3,19,19,0,1,16,3
46,35.0,5.5,0.0,1,46,0.0,-9.0,-0.5,-0.17643548548221588,-0.027725577354431152,1,3,19,19,0,1,16,3
47,36.400001525878906,-2.299999952316284,0.0,0,47,16.5,2.25,0.0,11.10582160949707,-0.7017413973808289,1,3,19,19,0,1,16,3
48,14.0,33.900001525878906,0.0,4,48,20.5,0.0,0.0,1.29285728931427,3.130561590194702,1,0,0,0,7,6,0,0
49,36.599998474121094,3.299999952316284,0.0,1,49,0.0,-9.0,-0.5,-0.14539578557014465,-0.01310945674777031,1,3,19,19,0,1,16,3
50,37.400001525878906,-2.700000047683716,0.0,0,50,9.0,2.25,0.0,11.092449188232422,-0.8007917404174805,1,3,19,19,11,3,16,3
51,34.599998474121094,14.899999618530273,0.0,0,51,0.5,2.5,0.0,9.612256050109863,4.1393818855285645,1,1,19,19,16,1,16,3
52,32.79999923706055,-18.100000381469727,0.0,1,52,0.0,-9.25,-0.5,-0.05261563882231712,0.029034851118922234,1,3,20,20,0,1,17,3
53,37.400001525878906,3.9000000953674316,0.0,1,53,-0.5,-9.0,-0.75,-0.1779220849275589,-0.018553372472524643,1,3,19,19,0,1,16,3
54,34.79999923706055,-14.5,0.0,1,54,1.0,-9.25,-0.5,-0.1173141673207283,0.04888090491294861,1,3,20,20,0,1,16,3
55,37.79999923706055,3.9000000953674316,0.0,1,55,-2.5,-9.0,-0.75,-0.17713171243667603,-0.018275495618581772,1,3,19,19,11,3,16,3
56,34.599998474121094,-16.299999237060547,0.0,1,56,-2.5,-9.25,-0.5,-0.08991983532905579,0.04236108064651489,1,3,20,20,4,3,16,3
57,37.599998474121094,7.900000095367432,0.0,3,57,-3.5,-9.0,-0.75,-0.24936480820178986,-0.05239313840866089,1,3,19,19,9,3,16,3
58,35.79999923706055,-15.5,0.0,1,58,-3.5,-9.0,-0.5,0.10159814357757568,-0.043988022953271866,1,3,20,20,4,3,16,3
59,34.20000076293945,-20.100000381469727,0.0,3,59,-2.5,-9.0,-0.5,0.14842605590820312,-0.08723286539316177,1,3,20,20,4,3,17,3
60,36.20000076293945,17.299999237060547,0.0,3,60,8.5,-8.5,-0.5,0.1264743059873581,0.06044213846325874,1,3,19,20,0,1,16,3
61,39.20000076293945,-9.300000190734863,0.0,3,61,-2.5,-9.25,-0.75,-0.16096161305904388,0.03818732127547264,1,3,20,20,11,3,16,3
62,39.0,12.100000381469727,0.0,3,62,-4.0,-8.5,-0.75,0.14908035099506378,0.04625313729047775,1,3,20,20,4,3,16,3
63,40.599998474121094,-9.300000190734863,0.0,1,63,8.0,-9.25,-0.75,-0.16745838522911072,0.038358695805072784,1,3,19,20,0,1,16,3
64,41.400001525878906,-5.300000190734863,0.0,0,64,14.5,-6.5,0.0,2.3621506690979004,-0.3024008870124817,1,3,19,19,0,1,16,3
65,41.400001525878906,6.300000190734863,0.0,1,65,25.0,-9.0,-0.75,-0.21140150725841522,-0.03216979280114174,1,3,19,19,0,1,16,3
66,42.20000076293945,-5.5,0.0,0,66,13.5,-6.5,0.0,2.3607876300811768,-0.30768558382987976,1,3,19,19,11,3,16,3
67,39.20000076293945,16.899999618530273,0.0,3,67,3.5,-8.5,-0.75,0.060271669179201126,0.025984467938542366,1,3,20,20,16,1,16,3
68,40.400001525878906,-16.299999237060547,0.0,0,68,10.0,-6.75,-0.75,2.1125519275665283,-0.8523414134979248,1,3,19,19,16,1,16,3
69,43.79999923706055,-5.699999809265137,0.0,0,69,18.5,-6.5,0.0,2.360903739929199,-0.30724087357521057,1,3,19,19,0,1,16,3
70,43.400001525878906,8.5,0.0,1,70,5.0,-9.0,-0.75,-0.24031047523021698,-0.04706541448831558,1,3,20,20,0,1,16,3
71,43.599998474121094,-11.5,0.0,0,71,14.5,-6.5,0.0,2.246072292327881,-0.5924274325370789,1,3,19,19,0,1,16,3
72,44.599998474121094,-9.300000190734863,0.0,1,72,10.5,-9.25,-0.75,-0.1838802993297577,0.038342755287885666,1,3,19,19,0,1,16,3
73,45.599998474121094,-5.699999809265137,0.0,0,73,-2.0,-6.25,0.0,2.610048770904541,-0.32625612616539,1,3,20,20,4,3,16,3
74,45.79999923706055,-6.099999904632568,0.0,0,74,1.0,-6.5,0.0,2.35907244682312,-0.31419962644577026,1,3,20,20,0,1,16,3
75,44.599998474121094,-12.100000381469727,0.0,0,75,0.5,-6.5,0.0,2.2377090454101562,-0.6070915460586548,1,1,19,20,11,3,16,3
76,39.599998474121094,26.100000381469727,0.0,3,76,1.5,-8.75,-0.75,-0.24537672102451324,-0.16172558069229126,1,3,20,21,0,1,17,3
