,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,9.800000190734863,2.9000000953674316,0.0,2,0,-1.5,-16.25,0.0,-6.88743782043457,-2.038119316101074,1,3,19,19,0,1,16,3
1,7.599999904632568,-7.699999809265137,0.0,1,1,-1.0,-9.0,-0.25,-0.02159326709806919,0.021877389401197433,1,3,20,20,0,1,18,3
2,7.800000190734863,-7.300000190734863,0.0,1,2,-1.0,-9.0,-0.25,-0.031846046447753906,0.02980463206768036,1,3,19,19,0,1,17,3
3,9.800000190734863,3.5,0.0,2,3,1.0,-16.25,0.0,-6.640862941741943,-2.371736764907837,1,3,19,19,0,1,16,3
4,10.199999809265137,2.299999952316284,0.0,2,4,-2.5,-16.25,0.0,-7.131012916564941,-1.6079734563827515,1,3,19,19,0,1,16,3
5,10.600000381469727,3.9000000953674316,0.0,2,5,2.0,-16.25,0.0,-6.594728946685791,-2.4263625144958496,1,3,19,19,11,3,16,3
6,13.399999618530273,2.299999952316284,0.0,2,6,-3.5,-16.25,0.0,-7.281401634216309,-1.2497928142547607,1,3,19,19,0,1,16,3
7,9.199999809265137,11.300000190734863,0.0,3,7,8.5,-8.75,-0.25,-0.10259996354579926,-0.12601952254772186,1,3,19,19,10,3,18,3
8,9.199999809265137,11.699999809265137,0.0,3,8,9.0,-8.75,-0.25,-0.10177503526210785,-0.12943129241466522,1,3,19,19,10,3,18,3
9,11.600000381469727,9.5,0.0,1,9,15.5,-8.75,-0.25,-0.10338391363620758,-0.0846678614616394,1,3,19,19,0,1,17,3
10,14.0,7.099999904632568,0.0,1,10,1.5,-8.75,-0.25,-0.08608485013246536,-0.043657317757606506,1,3,19,19,0,1,16,3
11,11.199999809265137,11.300000190734863,0.0,1,11,-4.0,-8.75,-0.25,-0.10506629943847656,-0.10600440204143524,1,3,19,19,0,1,17,3
12,12.399999618530273,12.300000190734863,0.0,1,12,-1.5,-8.5,-0.25,0.0209168940782547,0.020748211070895195,1,3,19,19,0,1,17,3
13,9.399999618530273,15.300000190734863,0.0,3,13,1.0,-8.75,-0.25,-0.09316861629486084,-0.15164677798748016,1,3,20,20,16,1,19,3
14,7.400000095367432,-16.5,0.0,4,14,3.5,0.0,0.0,1.4485759735107422,-3.2299323081970215,1,0,0,0,7,6,0,0
15,15.199999809265137,-12.699999809265137,0.0,1,15,-4.0,-9.0,-0.25,-0.04740637540817261,0.03960927575826645,1,3,19,19,0,1,17,3
16,17.0,10.300000190734863,0.0,3,16,-2.5,-8.75,-0.25,-0.09410378336906433,-0.05701582133769989,1,3,19,19,0,1,17,3
17,15.0,-12.899999618530273,0.0,1,17,-3.5,-9.25,-0.25,-0.18707633018493652,0.16088564693927765,1,3,19,19,0,1,17,3
18,15.199999809265137,-14.100000381469727,0.0,1,18,0.0,-9.0,-0.25,-0.033028703182935715,0.030638467520475388,1,3,19,19,0,1,17,3
19,12.600000381469727,16.5,0.0,3,19,2.5,-8.75,-0.25,-0.10099764913320541,-0.1322588324546814,1,3,20,20,9,3,18,3
20,13.199999809265137,17.700000762939453,0.0,1,20,4.0,-8.75,-0.25,-0.10031545907258987,-0.13451392948627472,1,3,20,20,16,1,18,3
21,13.0,18.700000762939453,0.0,1,21,18.5,-8.25,-0.25,0.06488277018070221,0.09333136677742004,1,3,19,19,0,1,18,3
22,18.0,13.899999618530273,0.0,1,22,-2.5,-8.75,-0.25,-0.10214456915855408,-0.07887829840183258,1,3,19,19,0,1,17,3
23,20.799999237060547,10.300000190734863,0.0,3,23,-2.0,-8.5,-0.25,0.11584095656871796,0.05736355483531952,1,3,19,19,0,1,16,3
24,18.399999618530273,14.5,0.0,1,24,-4.0,-8.5,-0.25,0.051617126911878586,0.0406765416264534,1,3,20,20,4,3,17,3
25,17.200000762939453,16.5,0.0,1,25,7.5,-8.0,-0.25,0.2855069935321808,0.2738875150680542,1,3,19,19,0,1,17,3
26,20.399999618530273,12.5,0.0,3,26,0.0,-8.75,-0.25,-0.09456385672092438,-0.05794353783130646,1,3,19,19,0,1,17,3
27,22.799999237060547,-6.900000095367432,0.0,1,27,-3.0,-9.0,-0.25,-0.17472468316555023,0.05287721008062363,1,3,19,19,0,1,16,3
28,19.600000381469727,13.899999618530273,0.0,1,28,-5.0,-8.5,-0.25,0.0665251687169075,0.04717855900526047,1,3,20,20,4,3,17,3
29,13.399999618530273,20.700000762939453,0.0,1,29,18.5,-8.25,-0.25,0.05231177806854248,0.08080998808145523,1,3,20,19,0,1,19,3
