,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,13.0,4.699999809265137,0.0,1,0,-2.5,-12.5,0.0,-0.25345540046691895,-0.0916338786482811,1,3,19,19,0,1,16,3
1,14.0,4.300000190734863,0.0,1,1,-4.0,-12.25,0.0,-0.03138618916273117,-0.009640044532716274,1,3,19,19,11,3,16,3
2,15.0,4.5,0.0,1,2,0.0,-12.5,0.0,-0.26059937477111816,-0.07817982137203217,1,3,19,19,0,1,16,3
3,14.199999809265137,-9.100000381469727,0.0,1,3,1.0,-12.25,0.0,0.003293093526735902,-0.002110362984240055,1,3,20,19,11,3,17,3
4,14.399999618530273,-9.300000190734863,0.0,1,4,3.0,-12.25,0.0,0.003422143403440714,-0.002210134407505393,1,3,19,19,0,1,17,3
5,17.0,3.9000000953674316,0.0,1,5,-4.5,-12.25,0.0,-0.02959236316382885,-0.006788835860788822,1,3,19,19,0,1,16,3
6,19.399999618530273,0.10000000149011612,0.0,0,6,23.0,0.25,0.0,12.477742195129395,0.06431826204061508,1,3,19,19,0,1,16,3
7,20.600000381469727,0.10000000149011612,0.0,0,7,9.0,0.25,0.0,12.477792739868164,0.060571808367967606,1,3,19,19,11,3,16,3
8,15.600000381469727,-12.699999809265137,0.0,2,8,2.0,-21.0,0.0,-5.255246639251709,4.278309345245361,1,3,19,19,0,1,17,3
9,15.600000381469727,-13.300000190734863,0.0,2,9,-4.5,-20.75,0.0,-4.914480686187744,4.189909934997559,1,3,20,20,4,3,18,3
10,19.600000381469727,7.699999809265137,0.0,3,10,-4.5,-12.5,0.0,-0.24938324093818665,-0.09797199070453644,1,3,19,19,4,3,16,3
11,21.600000381469727,0.10000000149011612,0.0,0,11,0.0,0.25,0.0,12.477828979492188,0.057767726480960846,1,3,19,19,11,3,16,3
12,9.0,-20.100000381469727,0.0,4,12,18.5,0.0,0.0,2.0575485229492188,-4.5951924324035645,1,0,0,0,7,6,0,0
13,12.0,20.899999618530273,0.0,4,13,3.5,0.0,0.0,3.013993740081787,5.249372482299805,1,0,0,0,7,6,0,0
