,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,3.799999952316284,-4.699999809265137,0.0,1,0,-3.0,-5.75,-0.25,-0.07570197433233261,0.09363138675689697,1,3,19,19,10,3,18,3
1,4.0,4.5,0.0,3,1,-4.0,-5.25,-0.25,0.03360455855727196,0.03780512884259224,1,3,19,19,0,1,17,3
2,4.599999904632568,-4.099999904632568,0.0,1,2,-0.5,-5.75,-0.25,-0.12566865980625153,0.11200903356075287,1,3,19,19,0,1,17,3
3,4.800000190734863,-4.300000190734863,0.0,1,3,-3.5,-5.75,-0.25,-0.12485701590776443,0.11185107380151749,1,3,20,19,0,1,17,3
4,5.199999809265137,-4.099999904632568,0.0,1,4,-4.5,-5.75,-0.25,-0.14529456198215485,0.11455917358398438,1,3,19,19,0,1,17,3
5,4.0,-7.099999904632568,0.0,4,5,-1.0,0.0,0.0,1.2450376749038696,-2.209941864013672,1,0,0,0,7,6,0,0
6,4.599999904632568,9.100000381469727,0.0,4,6,-2.5,0.0,0.0,1.1675461530685425,2.309711217880249,1,0,0,0,7,6,0,0
7,5.199999809265137,9.100000381469727,0.0,4,7,-3.0,0.0,0.0,1.4036054611206055,2.4563100337982178,1,0,0,0,7,6,0,0
8,8.399999618530273,10.699999809265137,0.0,1,8,10.0,-5.25,-0.5,-0.09797815978527069,-0.1248055249452591,1,3,19,19,0,1,18,3
9,15.600000381469727,-1.7000000476837158,0.0,1,9,6.5,-5.5,-0.75,0.0019962284713983536,-0.00021753771579824388,1,3,19,19,0,1,16,3
10,16.600000381469727,-0.8999999761581421,0.0,1,10,1.0,-5.5,-0.75,-0.030655814334750175,0.0016620621317997575,1,3,19,19,11,3,16,3
11,17.399999618530273,-4.699999809265137,0.0,1,11,-1.0,-5.75,-0.75,-0.14125117659568787,0.038154054433107376,1,3,19,19,0,1,16,3
12,17.799999237060547,6.5,0.0,1,12,0.5,-5.25,-0.75,-0.027967853471636772,-0.010212980210781097,1,3,19,19,0,1,16,3
13,18.799999237060547,6.099999904632568,0.0,1,13,-4.5,-5.25,-0.75,-0.006643461529165506,-0.0021555915009230375,1,3,19,19,4,3,16,3
14,18.399999618530273,7.900000095367432,0.0,1,14,-0.5,-5.25,-0.75,-0.05918987840414047,-0.025413045659661293,1,3,19,19,0,1,16,3
15,21.600000381469727,-0.30000001192092896,0.0,1,15,3.5,-5.5,-1.0,-0.05139511078596115,0.0007138209766708314,1,3,19,19,0,1,16,3
16,20.799999237060547,-8.5,0.0,1,16,-2.5,-5.75,-1.0,0.02871047519147396,-0.011732646264135838,1,3,19,19,0,1,16,3
17,22.399999618530273,3.0999999046325684,0.0,1,17,4.0,-5.5,-1.0,-0.1772037297487259,-0.02452373132109642,1,3,19,19,0,1,16,3
18,23.200000762939453,4.5,0.0,1,18,2.0,-5.25,-1.0,0.021448474377393723,0.004160264041274786,1,3,19,19,11,3,16,3
19,23.0,6.5,0.0,1,19,3.5,-5.25,-1.0,-0.04903151094913483,-0.013856731355190277,1,3,19,19,0,1,16,3
20,22.200000762939453,10.5,0.0,1,20,-1.5,-5.25,-1.0,-0.17524562776088715,-0.08288643509149551,1,3,19,19,9,3,16,3
21,22.0,-12.100000381469727,0.0,1,21,3.0,-6.0,-1.0,-0.07414962351322174,0.04078229144215584,1,3,19,19,0,1,16,3
22,23.0,11.699999809265137,0.0,1,22,-2.5,-5.0,-1.0,0.004166838247328997,0.002119652694091201,1,3,19,19,0,1,16,3
23,26.200000762939453,-1.2999999523162842,0.0,1,23,-3.0,-5.5,-1.25,-0.008667231537401676,0.000430053478339687,1,3,19,19,4,3,16,3
24,21.399999618530273,16.100000381469727,0.0,1,24,-2.5,-5.0,-1.0,-0.1286420226097107,-0.09678209573030472,1,3,20,20,0,1,17,3
25,23.200000762939453,13.899999618530273,0.0,3,25,-3.5,-5.0,-1.0,-0.052601344883441925,-0.0315154604613781,1,3,19,19,4,3,17,3
