,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,2.4000000953674316,-5.699999809265137,0.0,4,0,0.0,0.0,0.0,0.0659351572394371,-0.15659600496292114,1,0,0,0,7,6,0,0
1,3.200000047683716,6.900000095367432,0.0,4,1,-4.0,0.0,0.0,0.055899232625961304,0.12053270637989044,1,0,0,0,7,6,0,0
2,6.0,7.300000190734863,0.0,1,2,12.5,-0.5,0.25,0.05857124552130699,0.0712616816163063,1,3,19,19,10,3,18,3
3,6.0,-11.699999809265137,0.0,4,3,12.0,0.0,0.0,0.08878771960735321,-0.17313602566719055,1,0,0,0,7,6,0,0
4,11.600000381469727,-11.699999809265137,0.0,6,4,2.5,6.75,0.25,3.419837236404419,-3.4493184089660645,1,3,19,19,0,1,17,3
5,11.199999809265137,-12.300000190734863,0.0,6,5,-1.5,7.25,0.25,3.3448126316070557,-3.673320770263672,1,3,20,20,0,1,18,3
6,17.399999618530273,-0.699999988079071,0.0,6,6,5.0,0.75,0.0,1.1231440305709839,-0.04518395662307739,1,3,20,19,0,1,16,3
7,17.399999618530273,0.30000001192092896,0.0,6,7,12.5,1.25,0.0,1.6229313611984253,0.027981577441096306,1,3,20,19,0,1,16,3
8,18.0,2.700000047683716,0.0,6,8,-2.5,2.5,0.0,2.806687355041504,0.421003133058548,1,3,20,19,0,1,16,3
9,18.0,2.9000000953674316,0.0,6,9,-1.0,3.0,0.0,3.2842888832092285,0.5291354060173035,1,3,20,19,0,1,16,3
10,18.0,2.700000047683716,0.0,6,10,2.0,2.25,0.0,2.5621883869171143,0.38432830572128296,1,3,19,19,0,1,16,3
11,15.199999809265137,-11.699999809265137,0.0,6,11,9.5,-3.25,0.25,-1.9138665199279785,1.4731736183166504,1,3,19,19,0,1,17,3
12,12.399999618530273,15.5,0.0,0,12,12.0,3.25,0.0,1.4010568857192993,1.7513211965560913,1,1,20,20,16,1,18,3
13,16.200000762939453,-11.699999809265137,0.0,6,13,0.5,-3.0,0.25,-1.8317657709121704,1.322941780090332,1,3,20,20,0,1,17,3
14,12.199999809265137,15.899999618530273,0.0,3,14,16.5,-0.75,0.25,-0.0316493846476078,-0.04124796390533447,1,3,19,19,0,1,18,3
15,14.600000381469727,-14.899999618530273,0.0,6,15,16.0,-4.5,0.25,-2.1326138973236084,2.1764347553253174,1,3,20,20,0,1,17,3
16,20.600000381469727,-4.300000190734863,0.0,1,16,16.5,-0.25,0.5,0.024082420393824577,-0.005026913248002529,1,3,19,19,0,1,16,3
17,16.399999618530273,-15.5,0.0,6,17,11.5,-4.0,0.25,-2.0266387462615967,1.9154207706451416,1,3,19,19,0,1,17,3
18,22.799999237060547,-5.699999809265137,0.0,1,18,32.5,-0.25,0.5,0.005281992722302675,-0.0013204982969909906,1,3,19,19,0,1,16,3
19,13.199999809265137,-21.299999237060547,0.0,1,19,31.5,0.0,0.25,0.0038663463201373816,-0.0062388768419623375,1,3,19,19,0,1,18,3
20,25.600000381469727,2.9000000953674316,0.0,3,20,-0.5,-0.25,0.5,0.17521895468235016,0.0198490209877491,1,3,19,19,0,1,16,3
21,27.600000381469727,-3.5,0.0,1,21,16.5,-0.25,0.5,0.06287700682878494,-0.007973534055054188,1,3,19,19,0,1,16,3
22,27.799999237060547,4.5,0.0,0,22,22.0,5.25,0.0,5.476034641265869,0.8864085078239441,1,3,19,19,0,1,16,3
23,26.200000762939453,12.100000381469727,0.0,1,23,17.0,-0.5,0.5,0.07611903548240662,0.03515421226620674,1,3,20,19,0,1,16,3
24,26.200000762939453,12.100000381469727,0.0,1,24,16.0,-0.5,0.5,0.07611903548240662,0.03515421226620674,1,3,19,19,0,1,16,3
25,29.0,5.5,0.0,0,25,2.5,5.5,0.0,5.665004730224609,1.0743974447250366,1,3,20,19,0,1,16,3
26,26.399999618530273,13.899999618530273,0.0,1,26,12.5,-0.5,0.5,0.0962667316198349,0.05068589001893997,1,3,19,19,11,3,16,3
27,30.0,5.5,0.0,0,27,-2.0,5.5,0.0,5.678092956542969,1.0409836769104004,1,3,20,19,11,3,16,3
28,30.200000762939453,4.699999809265137,0.0,0,28,1.0,5.25,0.0,5.486793518066406,0.8539048433303833,1,3,19,19,0,1,16,3
29,31.0,3.5,0.0,0,29,-1.0,5.0,0.0,5.303236484527588,0.598752498626709,1,3,20,19,9,3,16,3
30,31.0,5.5,0.0,0,30,-4.0,5.5,0.0,5.6899919509887695,1.0095146894454956,1,3,20,20,9,3,16,3
31,19.0,-25.299999237060547,0.0,3,31,32.0,0.0,0.25,0.027712849900126457,-0.036901842802762985,1,3,19,19,16,1,18,3
32,27.799999237060547,17.5,0.0,1,32,19.5,-0.75,0.5,-0.056099340319633484,-0.03531433641910553,1,3,19,19,16,1,17,3
