,x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
0,1.600000023841858,-4.099999904632568,0.0,4,0,-4.5,0.0,0.0,0.29413220286369324,-0.7537137866020203,1,0,0,0,7,6,0,0
1,2.5999999046325684,-5.300000190734863,0.0,4,1,-0.5,0.0,0.0,0.4232339859008789,-0.8627463579177856,1,0,0,0,7,6,0,0
2,3.4000000953674316,-5.300000190734863,0.0,1,2,7.5,-2.0,0.0,0.041397467255592346,-0.0645313486456871,1,3,19,19,0,1,18,3
3,3.0,-6.300000190734863,0.0,4,3,3.5,0.0,0.0,0.4042571783065796,-0.8489400148391724,1,0,0,0,7,6,0,0
4,4.199999809265137,6.099999904632568,0.0,1,4,-5.0,-2.25,0.0,-0.11533485352993011,-0.16751016676425934,1,3,19,19,16,1,18,3
5,4.800000190734863,-6.5,0.0,1,5,-3.5,-2.0,0.25,-0.07537105679512024,0.10206497460603714,1,3,19,19,11,3,18,3
6,3.200000047683716,-10.100000381469727,0.0,4,6,6.0,0.0,0.0,0.20753127336502075,-0.655020534992218,1,0,0,0,7,6,0,0
7,8.800000190734863,6.900000095367432,0.0,1,7,9.0,-2.25,0.25,-0.06625019013881683,-0.05194617062807083,1,3,19,19,0,1,17,3
8,8.399999618530273,8.300000190734863,0.0,1,8,0.5,-2.0,0.25,0.08958088606595993,0.08851444721221924,1,3,19,19,16,1,17,3
9,10.0,7.5,0.0,1,9,0.5,-2.0,0.25,0.08789364993572235,0.06592024117708206,1,3,19,19,11,3,17,3
10,15.399999618530273,-1.2999999523162842,0.0,2,10,8.0,-3.0,0.0,-0.9737808704376221,0.08220228552818298,1,3,19,20,0,1,16,3
11,15.399999618530273,-0.699999988079071,0.0,2,11,3.5,-3.25,0.0,-1.231418490409851,0.05597357079386711,1,3,21,20,0,1,16,3
12,16.0,-1.5,0.0,1,12,-1.0,-2.75,0.0,-0.7235836982727051,0.0678359717130661,1,3,19,19,0,1,16,3
13,16.200000762939453,2.299999952316284,0.0,2,13,2.0,-4.75,0.0,-2.6952342987060547,-0.38265669345855713,1,3,19,19,0,1,16,3
14,16.600000381469727,1.5,0.0,2,14,2.0,-4.25,0.0,-2.2270820140838623,-0.2012423425912857,1,3,19,19,0,1,16,3
15,13.399999618530273,11.899999618530273,0.0,3,15,1.5,-2.5,0.25,-0.18988707661628723,-0.16863106191158295,1,3,19,19,0,1,17,3
16,15.0,10.300000190734863,0.0,3,16,-1.5,-2.25,0.25,-0.08374273031949997,-0.057503342628479004,1,3,19,19,16,1,17,3
17,13.399999618530273,14.699999809265137,0.0,3,17,4.0,-3.0,0.25,-0.3652438223361969,-0.4006779193878174,1,3,20,20,0,1,18,3
18,17.600000381469727,-10.899999618530273,0.0,6,18,6.0,-3.5,0.25,-1.149958848953247,0.7121903896331787,1,3,20,19,0,1,17,3
19,21.200000762939453,-0.699999988079071,0.0,0,19,1.0,1.0,0.0,3.01171875,-0.09944353252649307,1,3,19,19,0,1,16,3
20,16.600000381469727,-13.699999809265137,0.0,6,20,1.5,-4.5,0.25,-1.5616856813430786,1.2888609170913696,1,3,20,20,0,1,17,3
21,22.600000381469727,-2.0999999046325684,0.0,0,21,20.5,0.25,0.0,2.250555992126465,-0.2091224491596222,1,3,19,19,0,1,16,3
22,21.0,-9.699999809265137,0.0,1,22,-1.5,-2.0,0.25,-0.05338827893137932,0.024660298600792885,1,3,20,19,0,1,16,3
23,23.0,-5.5,0.0,1,23,13.5,-2.0,0.5,-0.08268079161643982,0.01977149397134781,1,3,19,19,0,1,16,3
24,24.799999237060547,-8.100000381469727,0.0,1,24,34.5,-2.0,0.5,-0.11192908883094788,0.03655748814344406,1,3,19,19,0,1,16,3
25,14.0,-23.100000381469727,0.0,3,25,20.5,-2.5,0.25,-0.20494858920574188,0.33816519379615784,1,3,20,19,16,1,19,3
26,20.399999618530273,-17.899999618530273,0.0,3,26,0.0,-1.75,0.25,0.06549394875764847,-0.057467736303806305,1,3,20,20,16,1,17,3
27,27.200000762939453,0.5,0.0,0,27,-1.0,1.5,0.0,3.509538412094116,0.06451357156038284,1,3,20,19,0,1,16,3
28,28.0,3.299999952316284,0.0,0,28,-5.0,2.5,0.0,4.440761566162109,0.5233754515647888,1,1,20,19,9,3,16,3
29,27.600000381469727,-6.900000095367432,0.0,1,29,2.5,-2.0,0.5,-0.08653078228235245,0.021632695570588112,1,3,19,19,0,1,16,3
30,29.600000381469727,4.699999809265137,0.0,0,30,10.0,3.0,0.0,4.876101493835449,0.7742457985877991,1,3,19,19,0,1,16,3
31,29.600000381469727,-5.5,0.0,1,31,22.5,-2.0,0.5,-0.06301120668649673,0.011708163656294346,1,3,19,19,0,1,16,3
32,27.799999237060547,11.699999809265137,0.0,1,32,13.5,-2.25,0.5,-0.052960705012083054,-0.02228921838104725,1,3,19,19,11,3,16,3
33,28.200000762939453,12.100000381469727,0.0,1,33,15.5,-2.25,0.5,-0.04975706338882446,-0.02134966291487217,1,3,19,19,0,1,16,3
34,30.799999237060547,-4.300000190734863,0.0,1,34,7.0,-2.0,0.5,-0.045053593814373016,0.00628995057195425,1,3,19,19,0,1,16,3
35,31.200000762939453,3.0999999046325684,0.0,0,35,-1.5,2.5,0.0,4.459955215454102,0.4431365728378296,1,3,20,20,0,1,16,3
36,31.0,6.099999904632568,0.0,0,36,7.5,3.25,0.0,5.050327777862549,0.9937741756439209,1,1,19,19,0,1,16,3
37,29.399999618530273,12.300000190734863,0.0,1,37,17.0,-2.25,0.5,-0.05394037812948227,-0.022566892206668854,1,3,19,19,0,1,16,3
38,32.400001525878906,-4.699999809265137,0.0,3,38,7.0,-2.0,0.5,-0.047210149466991425,0.0068483855575323105,1,3,19,19,0,1,16,3
39,32.0,10.300000190734863,0.0,1,39,24.5,-2.25,0.5,-0.09387154877185822,-0.030214903876185417,1,3,19,19,0,1,16,3
40,33.599998474121094,-4.900000095367432,0.0,3,40,-3.5,-2.0,0.5,-0.04751470685005188,0.00692922854796052,1,3,20,20,9,3,16,3
41,29.799999237060547,16.700000762939453,0.0,1,41,13.0,-2.25,0.5,-0.003184893634170294,-0.0017848231364041567,1,3,19,19,0,1,16,3
42,13.600000381469727,32.900001525878906,0.0,3,42,-0.5,-3.25,0.25,-0.12175808101892471,-0.29454711079597473,1,3,20,20,9,3,20,3
43,31.600000381469727,17.899999618530273,0.0,1,43,17.5,-2.25,0.5,-0.001258529955521226,-0.0007129014120437205,1,3,19,19,0,1,16,3
44,34.79999923706055,11.100000381469727,0.0,1,44,13.5,-2.25,0.5,-0.09513097256422043,-0.030343499034643173,1,3,19,19,9,3,16,3
45,35.599998474121094,12.699999809265137,0.0,1,45,8.0,-2.25,0.5,-0.07901037484407425,-0.028186284005641937,1,3,19,19,11,3,16,3
46,34.0,16.700000762939453,0.0,3,46,6.5,-2.25,0.5,-0.026615610346198082,-0.013072962872684002,1,3,19,19,11,3,16,3
47,36.400001525878906,11.300000190734863,0.0,0,47,7.5,-1.0,0.0,0.8997097611427307,0.27930551767349243,1,1,19,19,0,1,16,3
48,31.200000762939453,22.700000762939453,0.0,3,48,9.0,-2.5,0.5,-0.12065050005912781,-0.08778097480535507,1,3,19,19,0,1,17,3
49,34.79999923706055,17.5,0.0,3,49,5.0,-2.25,0.5,-0.0224775280803442,-0.011303355917334557,1,3,19,19,0,1,16,3
50,34.400001525878906,18.899999618530273,0.0,1,50,1.0,-2.75,0.5,-0.3907969295978546,-0.21471108496189117,1,3,20,20,16,1,16,3
51,37.79999923706055,11.300000190734863,0.0,1,51,12.0,-2.25,0.5,-0.10387210547924042,-0.031051715835928917,1,3,19,19,0,1,16,3
52,33.79999923706055,20.700000762939453,0.0,1,52,10.5,-2.25,0.5,0.012724369764328003,0.00779273547232151,1,3,19,20,9,3,17,3
53,39.79999923706055,7.300000190734863,0.0,0,53,2.0,0.0,0.0,1.9319931268692017,0.35436055064201355,1,1,20,20,0,1,16,3
54,34.599998474121094,21.299999237060547,0.0,1,54,4.0,-2.25,0.5,0.013649700209498405,0.008402850478887558,1,3,20,20,11,3,17,3
55,34.599998474121094,23.299999237060547,0.0,1,55,0.5,-2.25,0.5,0.0295245423913002,0.019882135093212128,1,3,20,20,11,3,17,3
56,35.79999923706055,21.700000762939453,0.0,1,56,1.0,-2.25,0.5,0.010881236754357815,0.006595609709620476,1,3,20,20,9,3,17,3
57,41.0,10.300000190734863,0.0,1,57,7.5,-2.25,0.75,-0.06606979668140411,-0.016598021611571312,1,3,19,19,0,1,16,3
58,38.20000076293945,-20.100000381469727,0.0,3,58,27.5,-2.0,0.5,-0.16214942932128906,0.08531946688890457,1,3,20,20,0,1,16,3
59,42.79999923706055,9.100000381469727,0.0,1,59,16.5,-2.25,0.75,-0.09182757139205933,-0.019524086266756058,1,3,19,19,0,1,16,3
60,27.600000381469727,-35.5,0.0,0,60,19.0,0.75,0.0,1.08096444606781,-1.3903707265853882,1,1,20,20,0,1,18,3
61,44.0,10.5,0.0,1,61,16.0,-2.25,0.75,-0.07439308613538742,-0.01775289513170719,1,3,19,19,0,1,16,3
62,45.400001525878906,10.300000190734863,0.0,1,62,3.0,-2.25,0.75,-0.08224037289619446,-0.01865805871784687,1,3,19,19,11,3,16,3
